Autosomes 1_19,Mitochondrial M,Sex XY,Bgd_Si 350 MeV/n_4,FociPerGy_Si 350 MeV/n_4,Bgd_Si 350 MeV/n_8,FociPerGy_Si 350 MeV/n_8,Bgd_Si 350 MeV/n_24,FociPerGy_Si 350 MeV/n_24,Bgd_Si 350 MeV/n_48,FociPerGy_Si 350 MeV/n_48,Bgd_Ar 350 MeV/n_4,FociPerGy_Ar 350 MeV/n_4,Bgd_Ar 350 MeV/n_8,FociPerGy_Ar 350 MeV/n_8,Bgd_Ar 350 MeV/n_24,FociPerGy_Ar 350 MeV/n_24,Bgd_Ar 350 MeV/n_48,FociPerGy_Ar 350 MeV/n_48,Bgd_Fe 600 MeV/n_4,FociPerGy_Fe 600 MeV/n_4,Bgd_Fe 600 MeV/n_8,FociPerGy_Fe 600 MeV/n_8,Bgd_Fe 600 MeV/n_24,FociPerGy_Fe 600 MeV/n_24,Bgd_Fe 600 MeV/n_48,FociPerGy_Fe 600 MeV/n_48,Bgd_X-ray_4,FociPerGy_X-ray_4,Bgd_X-ray_24,FociPerGy_X-ray_24,Bgd_X-ray_48,FociPerGy_X-ray_48
1,0,0,0.013996247,0.329007369,0.229370561,0.40675623,0.235305898,0.226069874,0.766635646,0.365318712,0.014408392,0.301551908,0.181525427,0.431524291,0.375678864,0.520922333,0.089179221,0.767629729,0.428524625,0.431524291,0.069198782,0.105787896,0.485665208,0.149480205,0.067281248,0.275163797,0.005647495,0.743599269,0.000367343,0.374989638,0.277171892,0.245775575
1,0,0,0.144001091,0.717082075,0.554786027,0.554595042,0.539258359,0.3794945,0.534027482,0.396974177,0.425270181,0.000578582,0.460338011,0.004793012,0.064928461,0.075109803,0.005242633,0.085478469,0.035959708,0.187876741,0.008892903,0.123511492,0.022070387,0.336202512,0.019267295,0.467828341,0.000141784,0.001040375,0.00107331,0.000804115,0.01733986,0.000617674
1,0,0,0.044522717,0.287432131,0.316962843,0.284860056,0.265077924,0.155955953,0.7329125,0.499855507,0.038208128,0.202773781,0.219542228,0.290751313,0.414442392,0.468567257,0.081660319,0.714634313,0.322310925,0.693331449,0.0963688,0.139610175,0.410237599,0.164559402,0.022060467,0.202773781,0.013190172,0.573227237,0.001428683,0.40434077,0.236428004,0.328309764
1,0,0,0.000103162,0.32309721,0.000197696,0.519547899,0.004809762,0.674366707,0.06884873,0.245501727,5.06e-05,0.42277336,0.006803501,0.715930451,0.55747918,0.827199172,0.598373644,0.868655417,0.857128266,0.186144862,0.764018167,0.538085852,0.679329318,0.3166914,0.930946928,0.786211928,0.261567852,0.664375487,0.048301905,0.524303902,0.310739211,0.37690364
1,0,0,0.485472413,0.638376612,0.541646732,0.089893087,0.49154473,0.808426512,0.125747692,0.945934901,0.215488179,0.009531888,0.956419113,0.024641452,0.282500429,0.111593957,0.021139838,0.442648716,0.010746804,0.009531888,0.038490007,6.31e-05,0.004230883,0.008035115,0.282509113,0.011266009,0.002895325,0.000756253,0.719073719,0.010466858,0.004225313,0.02914164
1,0,0,0.067501299,0.910605731,6.66e-05,0.278106355,0.037604387,0.522236746,0.128207419,0.871468555,0.015030446,0.018454795,0.008703461,0.180997922,0.066754702,0.547521031,0.672978087,0.432595103,0.920543158,0.743549282,0.176623043,0.242751563,0.896218391,0.68672625,0.060197155,0.207473249,1.0,0.68710342,0.436233713,0.973236037,0.270839775,0.737165858
1,0,0,0.020365277,0.934587564,1.85e-05,0.196025987,0.024239545,0.421072961,0.021254007,0.690906797,0.003445908,0.006099534,0.004312034,0.092003904,0.052763706,0.498389769,0.551045575,0.370347511,0.735903712,0.459620194,0.198054237,0.285402915,0.753713129,0.71481142,0.012369024,0.11932424,0.855741752,0.525364076,0.615749229,0.918071154,0.196887641,0.863870361
1,0,0,0.488638154,0.501347892,0.001856949,0.139127284,0.227810971,0.337955537,0.815399781,0.94417491,0.578406468,0.796889156,0.119698081,0.512423778,0.705515702,0.718560654,0.256746973,0.512423778,0.148379845,0.07904722,0.864565085,8.19e-06,0.114412639,0.005653876,0.43656935,0.003454365,0.184357034,0.025248562,0.409858891,0.013880963,0.614841958,0.07771617
1,0,0,0.044280078,0.286971366,0.182885615,0.144115205,0.11391155,0.205569442,0.941000321,0.813868661,0.013507463,0.503083014,0.066507143,0.44014491,0.743502606,0.42513701,0.179817062,0.764557735,0.437408282,0.669351147,0.255714496,0.139107523,0.44505003,0.203176358,0.059257341,0.309919728,0.028408387,0.437051115,0.002289427,0.296260711,0.421619206,0.309485799
1,0,0,0.551788662,0.683632216,0.03080841,0.658684649,0.226517353,0.961676085,0.532626878,0.545403939,0.099980089,0.188907887,0.013259017,0.694810004,0.259557446,0.516618357,0.933688399,0.355294294,0.499795635,0.862443924,0.83153515,0.777364277,0.291974349,0.862443924,0.624283547,0.259407652,0.161968233,0.400948117,0.549117372,0.601168825,0.459587139,0.960716509
1,0,0,0.076955468,0.984056917,0.004135513,0.357641838,0.147386796,0.384200804,0.161753272,0.317715415,0.159901956,0.105689416,0.400112395,0.279401241,0.205248465,0.192388606,0.300297265,0.948400901,0.313363171,0.585440489,0.028285672,0.151864837,0.1517148,0.624144391,0.041014871,0.476548221,0.05028075,0.171827815,0.03049471,0.481507856,0.020857248,0.604766405
1,0,0,0.945461355,0.629777307,0.319414549,0.280171282,0.578999261,0.100332265,0.927312587,0.563514503,0.931151738,0.045459756,0.942602859,0.267128128,0.092032561,0.461823609,0.082627084,0.102589158,0.306453156,0.043883995,0.006043354,0.341484961,0.01963127,0.199431609,0.255305355,0.063937085,4.79e-05,0.000999806,0.000258946,0.003066277,0.000704802,0.0018324
1,0,0,0.593386083,0.788407,0.708083531,0.118501261,0.911659866,0.044143625,0.647137127,0.441504373,0.182816145,0.789387624,0.438713095,0.485312396,0.688928959,0.799439805,0.572398057,0.880904926,0.86447918,0.901502139,0.141236777,0.031211786,0.478377843,0.247407013,0.344673198,0.799439805,0.014079532,0.648457515,0.000805198,0.721763471,0.069233983,0.568641675
1,0,0,0.33516012,0.854653879,0.869700576,0.173514679,0.832194148,0.075279478,0.268071032,0.552088182,0.087953625,0.592665599,0.36370862,0.316952471,0.687495288,0.74247075,0.617277709,0.943514158,0.716277364,0.801626223,0.116091064,0.02366453,0.563553535,0.236956097,0.645057684,0.964036824,0.007412946,0.810654188,0.000270615,0.682678885,0.093586299,0.45454183
1,0,0,0.282818425,0.394402208,0.004996634,0.153205872,0.104253765,0.130941215,0.196437829,0.693408223,0.051613755,0.001066999,0.029744019,0.141662068,0.007662939,0.902592848,0.042887078,0.013238251,0.40247651,0.041744883,0.017784316,0.610638038,0.1118475,0.383692352,0.028314529,0.771885051,0.009528985,0.023222964,0.003773558,0.019887851,0.005966289,0.006659237
1,0,0,0.003020348,0.04591269,0.004492909,0.650503185,0.008143822,0.755678522,0.298769156,0.188817905,0.000710692,0.072102527,0.015699102,0.672949117,0.074997334,0.784830893,0.307625545,0.127027071,0.441739924,0.002886902,0.081826501,0.005746943,0.049422778,0.005437653,0.867227412,0.007144385,0.053059371,0.011392042,0.690764784,0.053676868,0.002781424,0.058586016
1,0,0,0.249259956,0.822882963,0.256817747,0.272004767,0.114452451,0.026082951,0.104324951,0.188383618,0.077301243,0.000307222,0.202659717,0.199736116,0.002952358,0.792354496,0.004920995,0.014119431,0.023827684,0.000168566,0.000888016,0.04597331,0.001072346,0.011664092,0.023873197,0.021371682,7.98e-06,1.34e-05,0.001948408,0.00019888,5.96e-05,0.000165292
1,0,0,0.08844133,0.149606597,0.582617787,0.345890682,0.220657187,0.856524932,0.771397863,0.148584726,0.204748406,0.818508415,1.0,0.818508415,0.540742578,0.830035447,0.407470116,0.609340035,0.310197753,0.017258399,0.06849714,0.010235949,0.014688059,0.010235949,0.429106348,0.000269682,0.002102088,0.005869062,0.255406238,0.025248562,0.001770343,0.072229889
1,0,0,0.871077456,0.292617374,0.407382931,0.411839337,0.62635037,0.087421739,0.925129222,0.297392742,0.765352796,0.05333231,0.890923638,0.40050296,0.072050956,0.316440507,0.024882332,0.071860454,0.172624325,0.007902013,0.003292175,0.128250307,0.005240774,0.057550811,0.155684335,0.035864414,2.92e-05,0.001100665,7.12e-05,0.00210691,0.000340098,0.00210691
1,0,0,0.562917961,0.683380206,0.202012205,0.182815937,0.485571696,0.051027066,0.515721058,0.428105375,0.590086095,0.017007707,0.940355261,0.128836021,0.081266538,0.389595146,0.061332358,0.073770283,0.197971801,0.011207312,0.006561223,0.252357502,0.01025656,0.16634492,0.083919514,0.09231761,7.91e-05,0.000184357,0.000609296,0.002455402,0.00024373,0.002455402
1,0,0,0.014801661,0.326034238,0.125835991,0.199451449,0.093255169,0.288341666,0.472428273,0.692027147,0.004302969,0.688034032,0.048138552,0.64170428,0.738655321,0.471042023,0.199296519,0.823525862,0.559195172,0.417744999,0.21051053,0.107688055,0.521029621,0.189782085,0.156214894,0.417744999,0.014758836,0.570889035,0.00074119,0.270943988,0.494115425,0.230245176
1,0,0,0.637709792,0.888453187,0.023806835,0.048587245,0.319443892,0.046258297,0.36015726,0.531582023,0.593006661,0.261759087,0.143788474,0.822895817,0.125358416,0.430924759,0.311864123,0.261759087,0.801638563,0.734623991,0.180057484,0.013462145,0.851818891,0.155687392,0.036938643,0.106380729,0.172658994,0.876812704,0.00344575,0.955051282,0.133834362,0.611731973
1,0,0,0.341630315,0.688994831,0.004230903,0.101756427,0.144103593,0.064193056,0.168426955,0.488767429,0.106251154,0.004890556,0.028829661,0.430734106,0.014775591,0.970674879,0.063904852,0.010319933,0.445210318,0.087064272,0.028707474,0.685811153,0.156866223,0.707583959,0.047893305,0.785554597,0.006616312,0.068501286,0.000507958,0.043078644,0.009060619,0.009758681
1,0,0,0.162267258,0.696875616,0.002032685,0.089760598,0.096022937,0.078267147,0.129631777,0.777461195,0.033503483,0.00047511,0.038792837,0.032804081,0.019550358,0.640838013,0.204565891,0.020380438,0.580828809,0.011703245,0.055012027,0.295331783,0.165173969,0.198493176,0.037411992,0.519199388,0.057911216,0.004993473,0.05587499,0.043719227,0.006487072,0.013880963
1,0,0,0.486478235,0.484923401,0.85505187,0.577519827,0.6385308,0.559515397,0.089763416,0.132354131,0.558457293,0.008831116,0.269841723,0.012010459,0.384659734,0.411774001,0.417275998,0.307230301,0.547155288,0.772133359,0.44645937,0.512848122,0.427002252,0.836152269,0.039750741,0.034975442,0.051932473,0.927104976,0.176782298,0.854803923,0.085011041,0.741795192
1,0,0,0.260105358,0.521052286,0.993294724,0.723980644,0.561990092,0.474463486,0.377451715,0.091188532,0.910085682,0.029108092,0.374898316,0.037362038,0.438705906,0.4664779,0.539679118,0.374003729,0.734692368,0.486358894,0.523603738,0.614461668,0.341042646,0.804358733,0.165310243,0.08001779,0.095518072,0.750767937,0.318297629,0.804900227,0.067511595,0.621078128
1,0,0,0.67565907,0.092844558,0.121804277,0.10042268,0.843546848,0.629700167,0.206471011,0.434505902,0.815054842,0.333096894,0.576584007,0.220636696,0.803360025,0.364091001,0.734094738,0.615814027,0.717136095,0.055852695,0.745381103,0.00032947,0.143130865,0.004101961,0.024540868,5.09e-05,0.05253977,0.102229146,0.906508371,0.063421896,0.146345574,0.125488006
1,0,0,0.874931204,0.610573929,0.196253137,0.304074535,0.746630842,0.648250139,0.993388995,0.703160898,0.962474188,0.220381748,0.215348836,0.157084713,0.660571805,0.131044018,0.120365214,0.538802279,0.047202582,0.050327439,0.140085369,0.000418755,0.011292723,0.009068063,0.931262542,0.002326161,0.005292477,0.000887215,0.46213565,0.002067588,0.033805234,0.020513406
1,0,0,0.094004939,0.162272655,0.556662647,0.407930602,0.203611262,0.950903368,0.80030599,0.717166513,0.021269249,0.65657448,0.151615167,1.0,0.805260926,0.349325381,0.649624532,0.212133114,0.805203125,0.009728773,0.635488734,0.000174197,0.612725976,0.003432976,0.14435296,0.003915481,0.684160014,0.133060952,0.055002222,0.345388116,0.432279705,0.323963669
1,0,0,0.519714203,0.390710543,0.023273297,0.232498595,0.555970132,0.893691653,0.0125202,0.489646576,0.118981069,0.00030655,0.124359813,0.001089466,0.099233633,0.060835956,0.223828184,0.353832413,0.232520689,0.841598609,0.420049093,0.761497263,0.788220817,0.662200862,0.0010857,0.028096745,0.573288452,0.311239447,0.960382687,0.570748023,0.881433152,0.559614574
1,0,0,0.348605217,0.418191729,0.973609906,0.117363638,0.581380847,0.233208766,0.408091174,0.402014434,0.68654997,0.000109393,0.583384937,0.000683243,0.120622351,0.031315675,0.044635997,0.034843842,0.110938145,0.076744111,0.059473384,0.066749081,0.080280758,0.197867543,0.015470096,0.429187935,0.006003729,0.000179902,0.020237636,0.001013528,0.041109285,0.001013528
1,0,0,0.460583556,0.804627213,0.550231251,0.135735713,0.813336754,0.08938457,0.02784095,0.894336108,0.537774028,0.000114651,0.576288278,0.052216994,0.05308982,0.07788312,0.013686995,0.015230042,0.10220819,0.001965355,0.173033365,0.126501721,0.132199459,0.133913473,0.000379936,0.581214246,0.200786219,0.052438266,0.014914618,0.060629936,0.190024749,0.048692203
1,0,0,0.74619297,0.68953873,0.017873348,0.03169094,0.385187287,0.034150212,0.782276804,0.843553974,0.745592966,0.388462404,0.273899891,0.886912587,0.345586018,0.626404492,0.77423176,0.388462404,0.311829778,0.691484999,0.432214798,0.034572141,0.739818575,0.289851034,0.294259912,0.310986165,0.570542052,0.893239362,0.042249997,0.699503181,0.245876888,0.737165858
1,0,0,0.333780958,0.67611974,0.004025576,0.130307441,0.124648025,0.107904213,0.42197423,0.950280441,0.089738317,0.001655775,0.058827581,0.069289161,0.023827265,0.685811153,0.269392171,0.027025431,0.744338116,0.03534331,0.046055985,0.357041856,0.227013689,0.217733778,0.128774764,0.372702433,0.037956656,0.010256522,0.029184168,0.038128193,0.010703784,0.008826079
1,0,0,0.080538186,0.022911214,0.225160449,0.020265186,0.273258995,0.087291244,0.240293339,0.648062575,0.429671005,0.003577608,0.990304784,0.419572661,0.158682954,0.621852175,0.138034742,0.034616171,0.26345111,0.15668688,0.342932758,1.0,0.284812892,0.604925026,0.066566198,0.727300247,0.046362995,0.047212271,0.076021907,0.036002121,0.568936224,0.027099556
1,0,0,0.012901871,0.263918825,0.130502696,0.160404342,0.092248918,0.426009866,0.719878074,0.126590042,0.055920365,0.56101728,0.528808063,0.457103363,0.905630063,0.696666793,0.899721948,0.364820451,0.436435463,0.570992976,0.262797957,0.653632832,0.179759565,0.380687436,0.624821724,0.16710656,0.322462526,0.57804944,0.77931772,0.921869549,0.102415746,0.646986857
1,0,0,0.732323158,0.365176152,0.301293247,0.563268715,0.297741738,0.32266803,0.79604019,0.241816254,0.96610751,0.613074788,0.411354143,0.050076937,0.372214446,0.390849563,0.635055419,0.338540107,0.887330349,0.247873931,0.225503394,4.47e-05,0.95480833,0.053575713,0.368441622,0.084043998,0.368131886,0.049158115,0.10507423,0.148227161,0.858328396,0.219795651
1,0,0,0.000462376,0.351436589,0.123935827,0.103646072,0.008785946,0.590896492,0.037180003,0.023354013,0.000431316,0.477864552,0.048063269,0.389069874,0.198830768,0.76289531,0.19338859,0.786006377,0.048869823,0.053004375,0.146110962,0.208738304,0.03020219,0.049296723,0.648264917,0.110841369,0.234426039,0.41998507,0.218226316,0.677879025,0.065772231,0.779744186
1,0,0,0.03620601,0.235644897,0.00048808,0.091040313,0.469194279,0.36254113,0.147636179,0.093384071,0.181460594,0.447854176,0.247074703,0.184167204,0.487398314,0.435442708,0.681407176,1.0,0.991601015,0.975184863,0.704506472,0.246720817,0.841505032,0.292428757,0.067116055,0.041121872,0.290148857,0.66231286,0.406608393,0.866718495,0.81992682,0.762507408
1,0,0,0.063042822,0.039038072,0.004594828,0.707794564,0.200797629,0.376538305,0.009671184,0.105558327,0.008311638,0.140873374,0.030535402,0.453251532,0.074723758,0.269902953,0.053319092,0.641365139,0.247390381,0.119940452,0.368854194,0.651070991,0.34777261,0.631719232,0.012075476,0.140873374,1.0,0.395785858,0.174128591,0.671641105,0.261321646,0.682728896
1,0,0,0.094926048,0.039449293,0.005548609,0.67478134,0.211084741,0.413702912,0.015801118,0.117144134,0.011858393,0.156563297,0.032784441,0.560310073,0.079603814,0.275680423,0.054476283,0.668771085,0.26999855,0.156563297,0.346734972,0.679024466,0.365478089,0.638379893,0.017889599,0.160773428,0.94295669,0.343462908,0.143704616,0.682092835,0.268936608,0.752747595
1,0,0,0.014413872,0.059563549,0.006413273,0.435802324,0.034967182,0.289593765,0.000282957,0.033113236,8.48e-05,0.009526716,0.000533986,0.653121132,0.003073601,0.673528189,0.004210987,0.290877791,0.032979712,0.007643692,0.194604434,0.219971325,0.120822052,0.116541431,0.002868745,0.317541655,0.821707763,0.393144463,0.499216223,0.930217581,0.249622392,0.942881677
1,0,0,0.167613891,0.034953318,0.010097248,0.583610941,0.249709357,0.509676968,0.061125742,0.155190185,0.028792787,0.245461044,0.048487012,0.676767771,0.079584183,0.3166914,0.066714705,0.706065731,0.350565046,0.262133307,0.316974381,0.755843484,0.427533138,0.667105282,0.048491705,0.219329844,0.794526546,0.293552064,0.095713354,0.723280716,0.333216506,0.836402355
1,0,0,0.778204577,0.365429071,0.138119089,0.045776044,0.79093596,0.093840507,0.445886918,0.344986309,0.667842903,0.376762842,0.750584786,0.116266066,0.479418917,0.64772267,1.0,0.205568852,0.588839185,0.312071914,0.949267433,0.351609644,0.726531803,0.497753202,0.974642748,0.319739914,0.27647269,0.051948771,0.052534344,0.030694821,0.389528396,0.01908578
1,0,0,0.963625153,0.880341964,0.357752039,0.103629431,0.212578772,0.99393006,0.191015668,0.796088143,0.623235001,0.131886349,0.592454973,0.003238268,0.735890086,0.073436667,0.41556318,0.930568335,0.472254778,0.267867918,0.351329916,0.449352542,0.713828278,0.165098512,0.019715054,0.004839191,0.182806985,0.935207139,0.798879232,0.415142418,0.110527174,0.720451746
1,0,0,0.781433298,0.249154459,0.319872341,0.67958429,0.807532466,0.876204227,0.004379115,0.583619886,0.181389919,0.017166053,0.330453347,0.02625331,0.102053679,0.032159134,0.008257974,0.548815741,0.038424136,0.362834133,0.580992167,0.292498509,0.333571359,0.75223674,0.00075934,0.028109959,0.833924923,0.641024805,0.298050234,0.768753027,0.953860879,0.948552846
1,0,0,0.075282608,0.062105702,0.009119931,0.57619773,0.751516664,0.279530745,0.040423503,0.006184237,0.080354534,0.75230341,0.225774977,0.892436494,0.307667875,0.235432912,0.135133026,0.71156648,0.35275284,0.170749365,0.848181009,0.793727971,0.401950062,0.725062525,0.030891428,0.242728096,0.775544518,0.319980221,0.064738288,0.794279827,0.634440539,0.623739457
1,0,0,0.046919302,0.331441164,0.000393115,0.081409214,0.547819384,0.28018631,0.137654735,0.058911686,0.235521585,0.611273206,0.250004975,0.413815457,0.533229672,0.546425989,0.666074539,1.0,1.0,0.896671257,0.674599406,0.049857419,0.755310232,0.163200869,0.078169196,0.05598082,0.335774083,0.375567978,0.258100496,0.654097966,0.804655061,0.617488061
1,0,0,0.111602807,0.425267298,0.002777658,0.048371586,0.973187224,0.323620741,0.302579147,0.160198005,0.519329725,0.360822875,0.675293429,0.035917507,0.533319244,0.328012553,0.683103943,0.656383149,0.931500975,0.86551857,0.554205236,0.349670931,0.87198733,0.349670931,0.095964469,0.027004198,0.392706016,0.770302014,0.285634497,0.31852791,0.669074713,0.504792416
1,0,0,0.233835232,0.370496285,0.003996837,0.113317128,0.971650403,0.240625034,0.207055798,0.224002316,0.415555581,0.170419223,0.618074525,0.006104164,0.474914474,0.093667199,0.641488546,0.480733344,0.764731813,0.348999105,0.664937396,0.366320523,0.881107461,0.780882283,0.065089828,0.216287894,0.348899519,0.45390598,0.416514004,0.433046987,0.887494945,0.497217582
1,0,0,0.057463996,0.030548285,0.010698417,0.651183925,0.633348234,0.3791906,0.042787989,0.013561359,0.05255618,0.508014225,0.24021351,0.708058388,0.246708912,0.170620961,0.10752565,0.708058388,0.318383907,0.102921396,0.802882834,0.649658717,0.326303249,0.477743613,0.021415352,0.252748914,0.752510329,0.653253526,0.126112523,0.992690542,0.565072547,0.776345471
1,0,0,0.691077188,0.03379214,0.244530992,0.111900075,0.642921445,0.754652665,0.125246638,0.656556783,0.172895932,0.646711511,0.398055788,0.878659469,0.393002113,0.150067221,0.09994585,0.878659469,0.39284916,0.236919365,0.206209312,0.291355556,0.317432374,0.488487621,0.120233239,0.477221548,0.438399036,0.437666052,0.076219499,0.46196106,0.074331743,0.566068894
1,0,0,0.034698156,0.381017453,0.000273074,0.058915131,0.459532287,0.354848956,0.21999923,0.164047438,0.240967625,0.458701384,0.26028053,0.108734256,0.517436282,0.5420786,0.977539914,0.932725505,0.756812302,0.645803741,0.625337241,0.100708877,0.605811668,0.135868742,0.108687508,0.020517,0.227402522,0.627034352,0.522175636,0.812220288,0.70537859,0.79622636
1,0,0,0.523225317,0.603672027,0.076357465,0.016737804,0.74596234,0.033313565,1.0,0.150232258,0.79426418,0.416251451,0.852238941,0.142365286,0.557379718,0.671378766,0.970272921,0.158379454,0.688718965,0.235837215,0.801307058,0.671378766,0.730307133,0.712229087,0.744455139,0.40568914,0.359849901,0.059289858,0.047007398,0.059289858,0.359595681,0.039594421
1,0,0,0.244287379,0.069408092,0.010100403,0.765663432,0.312065524,0.371035464,0.04040996,0.09859554,0.058393382,0.631096802,0.071132581,0.681612174,0.231186009,0.512354266,0.119121666,0.827313216,0.573003827,0.58222033,0.525921201,0.251233872,0.812049613,0.535157373,0.034619775,0.017849139,0.733832132,0.015447365,0.082020888,0.124606219,0.609845467,0.202897017
1,0,0,0.30091785,0.841406241,0.343588546,0.05804351,0.61913954,0.336333232,0.028022894,0.716818201,0.365879173,0.187816343,0.116133818,0.109278778,0.027376476,0.789078438,0.000131706,0.399809129,0.00853425,0.421642422,0.163682522,0.507358842,0.158179286,0.779285391,0.023985267,0.566260837,0.03450811,0.203931242,0.152761422,0.983266311,0.253462506,0.58044974
1,0,0,0.825996143,0.512523629,0.981209334,0.055210043,0.723865641,0.555483205,0.02902384,0.310016645,0.108506943,0.383403351,0.021672909,0.009870554,0.018871172,0.734432367,0.000340594,0.460346836,0.02477782,0.242433304,0.100239982,0.280323977,0.151463064,0.723343364,0.063226463,0.824934124,0.021834249,0.133469708,0.100902976,0.672363498,0.073940796,0.383691739
1,0,0,0.310608823,0.625648403,0.037548453,0.862290567,0.454974282,0.862257402,0.173378364,0.036206773,0.121271236,0.951919167,0.011538833,0.003091643,0.042824163,0.229972517,0.01909623,0.726429343,0.427499273,0.894462141,0.41307195,0.000498148,0.634144033,0.303401062,0.179548537,0.364263267,0.072177155,0.142930961,0.09470891,0.645639828,0.162645082,0.245702842
1,0,0,0.081862139,0.08326171,0.004440243,0.807940183,0.269098933,0.275387252,0.009039792,0.054833331,0.017050367,0.288898791,0.032342314,0.885087272,0.117604223,0.348334557,0.067833997,0.653426687,0.275888342,0.207473249,0.438136457,0.720634741,0.433813286,0.957538481,0.018913414,0.131580727,0.972372067,0.162386792,0.083511793,0.460263559,0.34072773,0.548046661
1,0,0,0.033133826,0.038425924,0.001217705,0.717449436,0.171264774,0.487432316,0.005020421,0.02653397,0.002527183,0.231659838,0.003475006,0.455210079,0.017084096,0.594068714,0.008541541,0.516012478,0.15628988,0.182310379,0.260680527,0.22409114,0.295440322,0.884527311,0.01105441,0.135829757,0.539219252,0.103830432,0.059381833,0.492987266,0.137513028,0.438712796
1,0,0,0.006696512,0.029229205,0.001688817,0.649115217,0.057678148,0.902438141,0.002467251,0.000689531,7.4e-05,0.078927092,8.52e-05,0.047434067,0.000254192,0.473857547,0.000207319,0.220506321,0.022899134,0.018745686,0.153553254,0.340486092,0.074634199,0.276144127,0.003058677,0.484353542,0.202813112,0.29097776,0.254745759,0.827361874,0.091739717,0.628484925
1,0,0,0.014521374,0.143870567,0.003392748,0.849434636,0.121528142,0.632263489,0.001806217,0.000393439,0.000564258,0.241613774,0.00010087,0.007808648,0.000904677,0.377608704,0.000353808,0.284715486,0.037677945,0.055532838,0.2599355,0.051878312,0.12969728,0.631257849,0.009402345,0.44297577,0.139097466,0.108635125,0.122964622,0.917918116,0.161526683,0.40434077
1,0,0,0.278165217,0.728481432,0.861155601,0.385363002,0.284424529,0.669258959,0.22604561,0.538123801,0.171222484,0.469953454,0.653071422,0.042544622,0.578714101,0.371346745,0.216287961,0.246684137,0.811848235,0.772804241,0.423418225,0.080971908,0.479274159,0.581310263,0.726085181,0.139548825,0.000983607,0.331736171,0.002132334,0.148196923,0.025998869,0.265185871
1,0,0,0.356569592,0.283768413,0.947496799,0.547722531,0.478998508,0.882073172,0.184987953,0.90173651,0.377744246,0.987436857,0.650584861,0.268581458,0.320538219,0.477915117,0.145787995,0.158564926,0.949294915,0.421032041,0.239203425,0.728935265,0.324283615,0.850112543,0.95564083,0.09225858,0.000970882,0.043993755,0.005330227,0.042155494,0.006535967,0.100504182
1,0,0,0.404270531,0.780675593,0.033346723,0.032617268,0.906923222,0.17448037,0.83937011,0.046004994,0.835191632,0.779314907,0.376573256,0.359588473,0.160222759,0.442550044,0.435100217,0.197653079,0.766239058,0.383403351,0.988133199,0.045913226,0.77192223,0.756772649,0.988143426,0.33671088,0.07228505,0.288087916,0.054769135,0.158068715,0.144735323,0.273304701
1,0,0,0.019067826,0.110571899,0.006422372,0.500588901,0.051562215,0.220094179,0.000296328,0.01529803,0.000241341,0.028577668,0.0005972,0.949777995,0.006262594,0.764742561,0.006560263,0.297095854,0.03875794,0.016947883,0.242392514,0.603028879,0.150208806,0.241972004,0.005030543,0.297095854,0.80644747,0.16694213,0.33638216,0.712825824,0.326905944,0.822475295
1,0,0,0.025814535,0.113464315,0.001186954,0.587033379,0.089009508,0.637715018,0.001900717,0.004257071,0.000430429,0.227927758,6.57e-05,0.031906591,0.001207199,0.596807181,0.000918743,0.36750883,0.075368966,0.149251743,0.17480376,0.019756256,0.231315098,0.799448649,0.00875452,0.174275295,0.143880841,0.050067735,0.058175483,0.550604062,0.071169076,0.306895841
1,0,0,0.022970886,0.051946487,0.005058057,0.468626069,0.055409938,0.299825937,0.000664528,0.04536503,0.000191871,0.019745252,0.001215009,0.567354799,0.006556955,0.498910312,0.009335106,0.368078082,0.063189431,0.014657476,0.224633204,0.337101283,0.163511344,0.21312424,0.003328394,0.230181775,0.877970098,0.365341727,0.35716891,0.846130083,0.23229501,0.846130083
1,0,0,0.400989493,0.882839962,0.706784254,0.441106475,0.45182017,0.551322566,0.180624893,0.500551771,0.380440835,0.666538969,0.993459562,0.037376669,0.436144829,0.236823543,0.35408111,0.194203995,0.882668266,0.308324258,0.549207582,0.263902808,0.52780039,0.776047073,0.264944406,0.019483883,0.003336689,0.218321735,0.036256058,0.14728637,0.037747675,0.198638284
1,0,0,0.450104119,0.268716793,0.905433901,0.266004942,1.0,0.449432736,0.959383612,0.481237501,0.492080201,0.706290437,0.261229429,0.025428586,0.091176966,0.7545378,0.012185631,0.108204994,0.348338535,0.003019018,0.069961164,0.455356507,0.088024491,0.059311185,0.935582962,0.006771516,0.000325505,0.468032383,0.004860627,0.414723435,0.000372281,0.355654358
1,0,0,0.551815597,0.28261603,0.079939729,0.946719465,0.349532826,0.105589165,0.29096643,0.111773135,0.076453221,0.136107745,0.015833611,0.150007224,0.004172853,0.447759054,0.006620669,0.060694106,0.421133929,0.002706801,0.087184917,0.794215772,0.128293392,0.206982963,0.489522894,0.080705844,0.000735858,0.42024672,0.01009069,0.285472099,0.000733662,0.285472099
1,0,0,0.394454029,0.898551342,0.992099705,0.758772405,0.736362352,0.469199881,0.326790386,0.850772745,0.636667203,0.978035284,0.547127049,0.076805078,0.239463636,0.19985443,0.246651411,0.19985443,0.926186329,0.281258666,0.307717974,0.273057778,0.534786968,0.832803343,0.35917339,0.033106581,0.001651445,0.299039338,0.033055317,0.244870933,0.012932343,0.253395437
